creditscore,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,exited,geography_Germany,geography_Spain,gender_Male,balance_per_product,credit_per_age,tenure_per_age
608,33,4,0.0,1,1,0,79304.38,1,False,False,False,0.0,17.88235294117647,0.11764705882352941
571,40,10,112896.86,1,1,1,121402.53,0,False,False,True,56448.43,13.926829268292684,0.24390243902439024
595,39,7,120962.13,1,0,0,23305.01,0,False,False,False,60481.065,14.875,0.175
745,48,10,96048.55,1,1,0,74510.65,0,True,False,True,48024.275,15.204081632653061,0.20408163265306123
589,21,3,0.0,2,0,1,55601.44,0,False,False,False,0.0,26.772727272727273,0.13636363636363635
749,37,10,185063.7,2,1,1,134526.87,0,False,False,True,61687.9,19.710526315789473,0.2631578947368421
678,22,6,118064.93,2,1,1,195424.01,0,False,False,False,39354.97666666666,29.47826086956522,0.2608695652173913
603,46,2,0.0,2,1,1,59563.49,0,False,False,True,0.0,12.829787234042554,0.0425531914893617
504,73,8,0.0,1,1,1,34595.58,0,False,False,False,0.0,6.8108108108108105,0.10810810810810811
739,40,5,149131.03,3,1,1,60036.99,1,True,False,True,37282.7575,18.024390243902438,0.12195121951219512
604,34,7,0.0,2,1,0,193021.49,0,False,False,False,0.0,17.257142857142856,0.2
612,35,3,0.0,1,1,1,48108.72,0,False,False,False,0.0,17.0,0.08333333333333333
629,44,6,125512.98,2,0,0,79082.76,0,False,True,False,41837.659999999996,13.977777777777778,0.13333333333333333
652,42,3,83492.07,2,1,0,37914.12,0,False,True,False,27830.690000000002,15.162790697674419,0.06976744186046512
565,34,7,0.0,1,0,0,74593.84,0,False,False,True,0.0,16.142857142857142,0.2
707,49,10,0.0,1,1,0,82967.97,1,False,False,False,0.0,14.14,0.2
645,30,1,125739.26,1,1,1,193441.23,0,False,False,True,62869.63,20.806451612903224,0.03225806451612903
762,34,8,98592.88,1,0,1,191790.29,1,True,False,False,49296.44,21.771428571428572,0.22857142857142856
639,39,1,141789.15,1,1,0,92455.96,0,False,True,False,70894.575,15.975,0.025
709,22,0,112949.71,1,0,0,155231.55,0,True,False,True,56474.855,30.82608695652174,0.0
823,34,3,105057.33,1,1,0,9217.92,0,False,False,True,52528.665,23.514285714285716,0.08571428571428572
817,46,0,89087.89,1,0,1,87941.85,1,True,False,False,44543.945,17.382978723404257,0.0
665,27,2,147435.96,1,0,0,187508.06,0,True,False,False,73717.98,23.75,0.07142857142857142
646,39,0,154439.86,1,1,0,171519.06,0,True,False,True,77219.93,16.15,0.0
568,30,8,73054.37,2,1,1,27012.0,0,False,False,True,24351.456666666665,18.322580645161292,0.25806451612903225
850,62,1,124678.35,1,1,0,70916.0,1,False,False,False,62339.175,13.492063492063492,0.015873015873015872
473,40,8,152576.25,2,1,0,73073.68,0,True,False,True,50858.75,11.536585365853659,0.1951219512195122
731,41,9,152243.57,1,1,1,88783.59,0,False,False,False,76121.785,17.404761904761905,0.21428571428571427
619,25,4,0.0,1,1,0,145524.36,0,False,False,True,0.0,23.807692307692307,0.15384615384615385
715,42,2,88120.97,2,1,1,21333.22,0,True,False,True,29373.656666666666,16.627906976744185,0.046511627906976744
772,51,9,143930.92,1,0,1,46675.51,1,True,False,False,71965.46,14.846153846153847,0.17307692307692307
686,31,1,0.0,2,1,0,4802.25,0,False,False,False,0.0,21.4375,0.03125
749,29,7,137059.05,3,1,0,102975.72,1,True,False,False,34264.7625,24.966666666666665,0.23333333333333334
781,27,7,186558.55,1,1,1,175071.29,1,False,False,False,93279.275,27.892857142857142,0.25
675,66,5,115654.47,2,1,1,131970.86,0,False,True,True,38551.49,10.074626865671641,0.07462686567164178
730,29,2,0.0,2,1,0,14174.09,0,False,True,True,0.0,24.333333333333332,0.06666666666666667
683,38,3,126152.84,1,0,0,15378.75,0,False,True,True,63076.42,17.512820512820515,0.07692307692307693
554,51,7,105701.91,1,0,1,179797.79,1,True,False,False,52850.955,10.653846153846153,0.1346153846153846
722,46,6,0.0,1,1,1,93917.68,1,False,False,True,0.0,15.361702127659575,0.1276595744680851
689,67,9,157094.78,1,1,1,99490.01,0,True,False,True,78547.39,10.132352941176471,0.1323529411764706
796,40,2,113228.38,2,1,1,46415.09,0,True,False,True,37742.793333333335,19.414634146341463,0.04878048780487805
447,32,10,0.0,1,1,1,151815.76,0,False,False,False,0.0,13.545454545454545,0.30303030303030304
498,37,8,108432.88,2,1,1,14865.05,0,True,False,True,36144.293333333335,13.105263157894736,0.21052631578947367
663,27,8,0.0,1,1,1,188007.99,0,False,True,True,0.0,23.678571428571427,0.2857142857142857
498,44,2,120702.67,2,1,1,98175.74,0,True,False,False,40234.223333333335,11.066666666666666,0.044444444444444446
627,32,1,0.0,1,1,0,106851.7,0,False,False,False,0.0,19.0,0.030303030303030304
649,45,7,0.0,2,0,1,75204.21,0,False,False,True,0.0,14.108695652173912,0.15217391304347827
738,29,9,139106.19,1,1,0,141872.05,1,True,False,False,69553.095,24.6,0.3
587,39,6,101851.8,2,1,0,7103.71,0,True,False,False,33950.6,14.675,0.15
655,32,6,130935.56,1,1,0,9241.83,1,True,False,False,65467.78,19.848484848484848,0.18181818181818182
647,37,3,116509.99,1,1,1,149517.71,1,True,False,True,58254.995,17.026315789473685,0.07894736842105263
776,37,1,93124.04,2,1,1,196079.32,0,True,False,False,31041.346666666665,20.42105263157895,0.02631578947368421
688,35,5,111578.18,1,0,0,166165.93,1,True,False,True,55789.09,19.11111111111111,0.1388888888888889
605,32,9,0.0,2,1,1,55724.24,0,False,False,True,0.0,18.333333333333332,0.2727272727272727
596,39,10,86546.29,1,0,1,131768.98,0,False,False,False,43273.145,14.9,0.25
427,33,8,0.0,1,1,1,13858.95,0,False,False,True,0.0,12.558823529411764,0.23529411764705882
629,39,2,129669.32,2,1,0,82774.07,0,False,False,True,43223.10666666667,15.725,0.05
496,29,2,0.0,2,1,0,55389.59,0,False,True,True,0.0,16.533333333333335,0.06666666666666667
717,36,2,164557.95,1,0,1,82336.73,0,False,True,False,82278.975,19.37837837837838,0.05405405405405406
777,23,6,0.0,2,1,1,163225.48,0,False,False,True,0.0,32.375,0.25
535,35,8,118989.92,1,1,1,135536.72,0,False,True,True,59494.96,14.86111111111111,0.2222222222222222
744,29,1,0.0,1,0,0,82422.97,0,False,False,True,0.0,24.8,0.03333333333333333
755,31,5,0.0,2,0,1,194660.78,0,False,False,True,0.0,23.59375,0.15625
593,45,6,79259.75,1,1,0,55347.28,0,False,True,False,39629.875,12.891304347826088,0.13043478260869565
514,38,4,112230.38,1,1,0,16717.11,1,False,False,True,56115.19,13.179487179487179,0.10256410256410256
721,40,9,118129.87,1,1,1,160277.65,0,False,False,True,59064.935,17.585365853658537,0.21951219512195122
835,38,7,86824.09,1,0,0,175905.97,0,False,True,True,43412.045,21.41025641025641,0.1794871794871795
682,64,10,128306.7,1,0,1,66040.83,0,False,False,False,64153.35,10.492307692307692,0.15384615384615385
590,40,2,117641.43,2,0,0,92198.05,0,True,False,False,39213.81,14.390243902439025,0.04878048780487805
653,37,3,125734.2,2,1,0,134625.09,1,True,False,False,41911.4,17.18421052631579,0.07894736842105263
837,49,8,103302.37,1,1,1,50974.57,0,False,False,True,51651.185,16.74,0.16
841,27,8,0.0,1,1,0,171922.72,0,False,False,True,0.0,30.035714285714285,0.2857142857142857
584,36,4,82696.09,2,0,0,83058.14,0,False,True,True,27565.36333333333,15.783783783783784,0.10810810810810811
769,29,4,145471.37,1,1,0,188382.77,0,False,False,True,72735.685,25.633333333333333,0.13333333333333333
599,34,2,101506.66,1,0,0,198030.24,0,False,True,True,50753.33,17.114285714285714,0.05714285714285714
698,47,5,156265.31,2,0,0,1055.66,0,False,False,True,52088.43666666667,14.541666666666666,0.10416666666666667
477,27,1,128554.98,1,1,1,133173.19,0,False,False,True,64277.49,17.035714285714285,0.03571428571428571
477,34,8,139959.55,2,1,1,189875.83,0,True,False,True,46653.18333333333,13.628571428571428,0.22857142857142856
745,34,7,132944.53,1,1,1,31802.92,0,False,True,True,66472.265,21.285714285714285,0.2
749,35,3,0.0,3,1,1,132649.85,0,False,False,False,0.0,20.805555555555557,0.08333333333333333
850,61,1,0.0,1,1,0,53067.83,1,False,False,True,0.0,13.709677419354838,0.016129032258064516
528,22,5,93547.23,2,0,1,961.57,0,True,False,True,31182.41,22.956521739130434,0.21739130434782608
750,33,2,152302.72,1,1,0,71333.44,0,False,False,True,76151.36,22.058823529411764,0.058823529411764705
543,31,2,147674.26,1,1,1,16658.76,0,False,False,False,73837.13,16.96875,0.0625
579,59,3,148021.12,1,1,1,74878.22,0,False,True,False,74010.56,9.65,0.05
624,37,0,0.0,2,0,0,112104.55,0,False,False,True,0.0,16.42105263157895,0.0
595,46,5,142360.62,2,1,0,48421.4,1,True,False,True,47453.54,12.659574468085106,0.10638297872340426
596,27,2,151027.56,1,1,0,170320.58,0,True,False,False,75513.78,21.285714285714285,0.07142857142857142
431,44,2,138843.7,1,1,0,37688.31,1,True,False,False,69421.85,9.577777777777778,0.044444444444444446
647,26,8,109958.15,1,1,1,136592.24,1,False,True,False,54979.075,23.962962962962962,0.2962962962962963
640,31,9,138857.59,1,1,0,48640.77,0,False,False,False,69428.795,20.0,0.28125
752,45,3,105426.5,2,0,1,89773.45,0,True,False,False,35142.166666666664,16.347826086956523,0.06521739130434782
710,41,9,149155.53,2,1,0,42131.26,1,True,False,False,49718.51,16.904761904761905,0.21428571428571427
638,27,4,135096.05,1,1,1,186523.72,1,True,False,True,67548.025,22.785714285714285,0.14285714285714285
660,28,2,170890.05,2,1,0,41758.9,0,True,False,True,56963.35,22.75862068965517,0.06896551724137931
609,45,4,89122.3,1,1,1,199256.98,0,False,True,False,44561.15,13.23913043478261,0.08695652173913043
596,54,0,78126.28,1,1,1,153482.91,1,False,True,False,39063.14,10.836363636363636,0.0
705,38,3,123894.43,1,1,0,21177.1,0,False,False,False,61947.215,18.076923076923077,0.07692307692307693
444,36,7,0.0,2,0,1,138743.86,0,False,False,True,0.0,12.0,0.1891891891891892
727,58,5,106913.43,1,1,0,25881.0,1,True,False,True,53456.715,12.322033898305085,0.0847457627118644
496,32,4,127845.83,1,1,0,66469.2,0,False,False,True,63922.915,15.030303030303031,0.12121212121212122
554,22,8,0.0,2,0,1,142670.61,0,False,False,False,0.0,24.08695652173913,0.34782608695652173
537,26,7,106397.75,1,0,0,103563.23,0,False,False,True,53198.875,19.88888888888889,0.25925925925925924
839,51,3,0.0,1,1,1,69101.23,1,False,False,False,0.0,16.134615384615383,0.057692307692307696
700,43,0,0.0,2,1,0,59475.35,0,False,True,False,0.0,15.909090909090908,0.0
458,35,5,166492.48,1,1,0,135287.74,0,False,True,False,83246.24,12.722222222222221,0.1388888888888889
850,28,2,0.0,2,1,1,38773.74,0,False,False,False,0.0,29.310344827586206,0.06896551724137931
699,31,6,114493.68,1,0,0,138396.32,0,False,True,True,57246.84,21.84375,0.1875
615,44,9,126104.98,2,0,1,110718.02,0,True,False,False,42034.99333333333,13.666666666666666,0.2
850,51,4,124425.99,1,0,0,118545.49,1,True,False,True,62212.995,16.346153846153847,0.07692307692307693
604,40,1,0.0,2,1,0,123207.17,0,False,False,False,0.0,14.731707317073171,0.024390243902439025
668,34,0,0.0,1,0,0,99984.86,0,False,True,True,0.0,19.085714285714285,0.0
594,38,10,0.0,2,1,0,58332.91,0,False,True,False,0.0,15.23076923076923,0.2564102564102564
470,30,3,101140.76,1,1,1,50906.65,0,False,False,True,50570.38,15.161290322580646,0.0967741935483871
701,41,0,150844.94,1,0,1,127623.36,0,True,False,True,75422.47,16.69047619047619,0.0
664,35,1,115024.5,1,0,1,169665.79,0,False,True,True,57512.25,18.444444444444443,0.027777777777777776
477,30,6,131286.46,1,1,0,194144.45,0,False,False,False,65643.23,15.387096774193548,0.1935483870967742
756,42,9,0.0,2,1,0,35673.42,0,False,False,False,0.0,17.58139534883721,0.20930232558139536
625,40,7,141267.67,1,0,1,177397.49,0,False,False,False,70633.835,15.24390243902439,0.17073170731707318
703,73,5,137761.55,1,1,1,159677.46,0,False,True,True,68880.775,9.5,0.06756756756756757
646,30,7,0.0,2,1,0,153566.97,0,False,False,True,0.0,20.838709677419356,0.22580645161290322
650,33,0,98064.97,1,1,0,52411.99,0,False,False,True,49032.485,19.11764705882353,0.0
664,31,9,114519.57,2,0,1,79222.02,0,False,False,False,38173.19,20.75,0.28125
682,29,6,101012.77,1,0,0,32589.89,1,True,False,False,50506.385,22.733333333333334,0.2
725,44,10,0.0,1,0,1,93777.61,0,False,False,False,0.0,16.11111111111111,0.2222222222222222
553,46,3,82291.1,1,1,0,112549.99,1,True,False,True,41145.55,11.76595744680851,0.06382978723404255
576,39,9,84719.98,1,0,0,191063.36,0,False,False,True,42359.99,14.4,0.225
608,56,5,0.0,2,0,1,153810.41,0,False,True,False,0.0,10.666666666666666,0.08771929824561403
850,39,0,104386.53,1,1,0,105886.77,0,False,False,False,52193.265,21.25,0.0
627,31,8,128131.73,1,1,0,96131.47,0,False,False,True,64065.865,19.59375,0.25
667,44,2,122806.95,1,0,0,15120.86,0,False,False,True,61403.475,14.822222222222223,0.044444444444444446
548,44,8,0.0,1,1,0,16989.77,0,False,True,True,0.0,12.177777777777777,0.17777777777777778
774,76,4,112510.89,1,1,1,143133.18,0,False,False,True,56255.445,10.051948051948052,0.05194805194805195
794,57,3,117056.46,1,1,0,93336.93,1,True,False,True,58528.23,13.689655172413794,0.05172413793103448
497,55,7,131778.66,1,1,1,9972.64,0,True,False,False,65889.33,8.875,0.125
587,36,1,70784.27,1,1,0,30579.82,0,False,False,False,35392.135,15.864864864864865,0.02702702702702703
850,29,10,0.0,2,1,1,199775.67,0,False,False,False,0.0,28.333333333333332,0.3333333333333333
722,46,5,0.0,2,1,0,179908.71,0,False,False,True,0.0,15.361702127659575,0.10638297872340426
555,35,1,0.0,2,1,0,101667.0,0,False,True,False,0.0,15.416666666666666,0.027777777777777776
609,38,6,140752.06,2,0,1,171430.16,0,True,False,True,46917.35333333333,15.615384615384615,0.15384615384615385
734,39,6,92126.26,2,0,0,112973.34,0,False,True,False,30708.75333333333,18.35,0.15
718,39,7,93148.74,2,1,1,190746.38,0,True,False,False,31049.58,17.95,0.175
645,49,5,110132.55,3,0,1,187689.91,1,False,True,False,27533.1375,12.9,0.1
598,23,6,0.0,2,1,0,153229.19,0,False,True,False,0.0,24.916666666666668,0.25
628,50,4,122227.71,1,0,1,14217.77,1,True,False,True,61113.855,12.313725490196079,0.0784313725490196
629,40,2,121647.54,2,1,1,64849.74,1,True,False,True,40549.18,15.341463414634147,0.04878048780487805
739,58,1,110597.76,1,0,1,160122.66,1,True,False,True,55298.88,12.525423728813559,0.01694915254237288
653,60,2,120731.39,4,1,1,138160.11,1,False,False,False,24146.278,10.704918032786885,0.03278688524590164
711,28,8,0.0,2,1,1,64286.39,0,False,False,True,0.0,24.517241379310345,0.27586206896551724
783,38,1,0.0,3,1,1,80178.54,1,False,True,True,0.0,20.076923076923077,0.02564102564102564
681,38,6,153722.47,1,1,0,101319.76,0,False,False,True,76861.235,17.46153846153846,0.15384615384615385
712,34,8,114088.32,1,1,0,92794.61,0,False,False,True,57044.16,20.34285714285714,0.22857142857142856
554,48,7,0.0,2,1,1,63708.07,0,False,False,False,0.0,11.306122448979592,0.14285714285714285
611,37,6,0.0,2,1,0,110782.88,0,False,False,False,0.0,16.07894736842105,0.15789473684210525
560,41,4,152532.3,1,0,0,10779.69,0,True,False,True,76266.15,13.333333333333334,0.09523809523809523
646,32,1,0.0,2,1,0,183289.22,0,False,True,True,0.0,19.575757575757574,0.030303030303030304
680,34,3,143292.95,1,1,0,66526.01,0,False,False,True,71646.475,19.428571428571427,0.08571428571428572
631,26,1,149144.61,1,0,1,123697.95,0,False,False,True,74572.305,23.37037037037037,0.037037037037037035
746,36,9,127157.04,1,1,1,155700.15,0,False,False,True,63578.52,20.16216216216216,0.24324324324324326
654,43,9,84673.17,2,0,1,82081.35,0,True,False,True,28224.39,14.863636363636363,0.20454545454545456
687,33,9,135962.4,2,1,0,121747.96,0,True,False,True,45320.799999999996,20.205882352941178,0.2647058823529412
708,32,3,151691.44,2,1,1,172810.51,0,True,False,True,50563.81333333333,21.454545454545453,0.09090909090909091
679,32,0,88335.05,1,0,0,159584.81,0,True,False,False,44167.525,20.575757575757574,0.0
636,45,7,139859.23,1,1,1,108402.54,0,False,False,False,69929.615,13.826086956521738,0.15217391304347827
695,45,9,43134.65,1,0,1,77330.35,0,False,False,True,21567.325,15.108695652173912,0.1956521739130435
677,42,5,99580.13,1,1,0,21007.96,0,False,False,True,49790.065,15.744186046511627,0.11627906976744186
720,34,6,110717.38,1,1,1,9398.45,0,False,False,False,55358.69,20.571428571428573,0.17142857142857143
780,37,3,0.0,2,0,0,182156.81,1,False,False,False,0.0,20.526315789473685,0.07894736842105263
653,36,3,0.0,2,0,0,110525.6,0,False,True,False,0.0,17.64864864864865,0.08108108108108109
674,28,3,0.0,1,1,0,51536.99,0,False,False,False,0.0,23.24137931034483,0.10344827586206896
620,40,5,108197.11,2,1,0,49722.34,0,True,False,True,36065.70333333333,15.121951219512194,0.12195121951219512
623,40,6,0.0,2,1,1,66119.07,0,False,False,True,0.0,15.195121951219512,0.14634146341463414
547,29,6,104450.86,1,1,1,37160.28,0,False,False,False,52225.43,18.233333333333334,0.2
530,39,2,0.0,2,1,0,197923.05,0,False,False,True,0.0,13.25,0.05
746,34,4,0.0,1,0,1,65166.6,0,False,False,False,0.0,21.314285714285713,0.11428571428571428
512,31,7,0.0,2,0,0,49326.07,0,False,False,False,0.0,16.0,0.21875
630,40,8,0.0,2,1,1,42495.81,0,False,False,True,0.0,15.365853658536585,0.1951219512195122
570,21,7,116099.82,1,1,1,148087.62,0,False,True,True,58049.91,25.90909090909091,0.3181818181818182
605,39,6,111169.91,1,0,0,9641.4,0,False,False,True,55584.955,15.125,0.15
530,37,4,0.0,2,1,1,164844.37,0,False,True,True,0.0,13.947368421052632,0.10526315789473684
813,25,5,123616.43,1,0,1,132959.33,0,True,False,False,61808.215,31.26923076923077,0.19230769230769232
704,37,9,155619.58,1,1,1,135088.58,0,False,True,False,77809.79,18.526315789473685,0.23684210526315788
565,31,2,89558.39,2,1,1,4441.54,0,True,False,True,29852.796666666665,17.65625,0.0625
645,45,4,0.0,1,0,1,174916.85,1,False,True,True,0.0,14.021739130434783,0.08695652173913043
526,32,6,131938.92,2,1,1,1795.93,0,True,False,False,43979.64000000001,15.93939393939394,0.18181818181818182
778,33,9,151772.63,2,0,0,180249.94,1,False,False,False,50590.87666666667,22.88235294117647,0.2647058823529412
677,72,8,0.0,2,1,1,153604.44,0,False,False,False,0.0,9.273972602739725,0.1095890410958904
588,64,3,0.0,1,1,1,189703.65,0,False,False,False,0.0,9.046153846153846,0.046153846153846156
488,22,6,0.0,2,1,1,66393.89,0,False,False,False,0.0,21.217391304347824,0.2608695652173913
519,39,1,97700.02,1,1,1,30709.03,0,False,False,True,48850.01,12.975,0.025
709,31,6,0.0,2,1,1,71009.84,0,False,False,True,0.0,22.15625,0.1875
642,56,6,103244.86,2,1,0,143049.72,1,True,False,False,34414.95333333333,11.263157894736842,0.10526315789473684
710,34,8,147833.3,2,0,1,1561.58,0,True,False,True,49277.76666666666,20.285714285714285,0.22857142857142856
653,46,5,0.0,2,1,0,49707.85,0,False,False,False,0.0,13.893617021276595,0.10638297872340426
743,71,0,0.0,2,0,1,29837.65,0,False,False,True,0.0,10.319444444444445,0.0
418,39,2,0.0,2,0,0,9041.71,0,False,False,False,0.0,10.45,0.05
670,33,9,84521.48,2,0,1,198017.05,0,True,False,False,28173.826666666664,19.705882352941178,0.2647058823529412
723,28,5,91938.31,1,1,0,143481.85,0,True,False,False,45969.155,24.93103448275862,0.1724137931034483
549,45,6,124240.93,1,1,1,146372.51,0,True,False,True,62120.465,11.934782608695652,0.13043478260869565
543,42,5,0.0,2,0,0,101905.34,0,False,False,False,0.0,12.627906976744185,0.11627906976744186
595,37,2,157084.99,1,1,0,134767.13,0,False,True,True,78542.495,15.657894736842104,0.05263157894736842
673,25,3,108244.82,2,1,1,103573.96,0,True,False,False,36081.60666666667,25.884615384615383,0.11538461538461539
741,21,9,0.0,2,0,1,139259.54,0,False,False,False,0.0,33.68181818181818,0.4090909090909091
508,41,5,82161.7,2,1,0,187776.49,0,True,False,False,27387.233333333334,12.095238095238095,0.11904761904761904
662,59,2,104568.41,1,1,0,8059.44,1,True,False,True,52284.205,11.033333333333333,0.03333333333333333
752,36,2,119912.46,1,1,0,124354.92,0,False,False,False,59956.23,20.324324324324323,0.05405405405405406
809,36,9,68881.59,2,0,1,109135.11,0,False,False,True,22960.53,21.864864864864863,0.24324324324324326
575,30,2,0.0,2,1,1,82222.86,0,False,True,True,0.0,18.548387096774192,0.06451612903225806
591,40,1,86376.29,1,0,1,136767.16,1,False,True,False,43188.145,14.414634146341463,0.024390243902439025
643,45,9,150840.03,2,1,0,155516.35,0,False,True,False,50280.01,13.978260869565217,0.1956521739130435
698,55,8,155059.1,2,1,1,144584.29,0,True,False,True,51686.36666666667,12.464285714285714,0.14285714285714285
496,29,4,0.0,2,1,0,164806.89,0,False,False,False,0.0,16.533333333333335,0.13333333333333333
597,44,8,78128.13,2,0,1,109153.04,0,False,False,True,26042.710000000003,13.266666666666667,0.17777777777777778
603,46,4,98899.76,2,1,1,86190.34,0,True,False,True,32966.58666666666,12.829787234042554,0.0851063829787234
655,37,1,0.0,1,1,1,106040.97,0,False,True,True,0.0,17.236842105263158,0.02631578947368421
431,63,6,160982.89,1,1,1,168008.17,0,False,False,True,80491.445,6.734375,0.09375
620,70,3,87926.24,2,1,0,33350.26,1,False,False,False,29308.74666666667,8.732394366197184,0.04225352112676056
782,35,4,0.0,1,1,1,119565.34,0,False,False,False,0.0,21.72222222222222,0.1111111111111111
581,46,2,79385.21,2,0,0,188492.82,0,False,True,True,26461.736666666668,12.361702127659575,0.0425531914893617
553,53,5,127997.83,1,1,0,165378.66,1,True,False,True,63998.915,10.24074074074074,0.09259259259259259
658,44,2,168396.34,1,1,1,14178.73,0,False,False,True,84198.17,14.622222222222222,0.044444444444444446
686,43,2,134896.03,1,1,1,97847.05,0,True,False,True,67448.015,15.590909090909092,0.045454545454545456
539,36,6,0.0,3,1,1,118959.64,0,False,True,True,0.0,14.567567567567568,0.16216216216216217
685,50,6,94238.75,2,1,1,50664.07,1,False,False,False,31412.916666666668,13.431372549019608,0.11764705882352941
850,29,1,0.0,2,0,0,152996.89,0,False,False,True,0.0,28.333333333333332,0.03333333333333333
763,39,7,0.0,2,1,0,19458.75,0,False,True,False,0.0,19.075,0.175
634,43,3,212696.32,1,1,0,115268.86,0,True,False,True,106348.16,14.409090909090908,0.06818181818181818
567,59,3,0.0,2,1,0,25843.7,1,False,False,True,0.0,9.45,0.05
539,39,3,139153.68,2,1,0,147662.33,0,False,False,True,46384.56,13.475,0.075
764,41,7,0.0,2,0,0,134878.34,0,False,False,True,0.0,18.19047619047619,0.16666666666666666
653,40,0,0.0,2,1,0,35795.85,0,False,False,False,0.0,15.926829268292684,0.0
566,44,5,0.0,2,1,0,66462.79,0,False,True,True,0.0,12.577777777777778,0.1111111111111111
714,29,6,92887.13,1,1,1,69578.49,0,True,False,True,46443.565,23.8,0.2
580,65,1,0.0,2,0,1,103182.46,0,False,True,False,0.0,8.787878787878787,0.015151515151515152
548,29,5,83442.98,1,0,1,177017.39,0,False,False,True,41721.49,18.266666666666666,0.16666666666666666
646,36,6,144773.29,2,1,0,53217.3,0,True,False,False,48257.763333333336,17.45945945945946,0.16216216216216217
622,52,9,111973.97,1,1,1,162756.29,1,True,False,False,55986.985,11.735849056603774,0.16981132075471697
706,35,8,178032.53,1,0,1,42181.68,0,False,False,False,89016.265,19.61111111111111,0.2222222222222222
680,23,5,140007.19,1,0,1,31714.08,0,False,False,True,70003.595,28.333333333333332,0.20833333333333334
698,37,5,98400.61,2,0,0,25017.28,0,False,False,True,32800.20333333333,18.36842105263158,0.13157894736842105
581,46,1,0.0,2,1,0,104272.04,0,False,True,False,0.0,12.361702127659575,0.02127659574468085
728,45,3,108924.33,2,1,0,84300.4,1,True,False,True,36308.11,15.826086956521738,0.06521739130434782
707,32,4,132835.56,1,0,0,136877.24,0,False,True,False,66417.78,21.424242424242426,0.12121212121212122
761,26,1,0.0,2,1,1,199409.19,0,False,False,False,0.0,28.185185185185187,0.037037037037037035
483,41,1,118334.44,1,0,0,163147.99,1,True,False,True,59167.22,11.5,0.023809523809523808
736,25,9,81732.88,2,1,0,136497.28,0,True,False,False,27244.293333333335,28.307692307692307,0.34615384615384615
716,66,5,121411.9,1,0,0,10070.4,1,True,False,True,60705.95,10.686567164179104,0.07462686567164178
654,32,9,121455.65,1,1,0,190068.53,1,False,False,True,60727.825,19.818181818181817,0.2727272727272727
649,20,5,0.0,2,1,1,58309.54,0,False,True,True,0.0,30.904761904761905,0.23809523809523808
649,46,5,0.0,2,1,1,76946.6,0,False,False,True,0.0,13.808510638297872,0.10638297872340426
612,31,8,117989.76,1,1,1,54129.86,0,False,False,False,58994.88,19.125,0.25
657,40,10,0.0,2,1,1,52990.7,0,False,True,True,0.0,16.024390243902438,0.24390243902439024
511,31,5,137411.29,1,0,1,161854.98,0,False,False,False,68705.645,15.96875,0.15625
682,61,10,73688.2,1,1,1,172141.33,0,False,False,True,36844.1,11.0,0.16129032258064516
748,58,9,122330.7,2,0,1,124429.19,0,False,True,True,40776.9,12.677966101694915,0.15254237288135594
554,43,5,99906.89,1,0,0,24983.39,0,True,False,True,49953.445,12.590909090909092,0.11363636363636363
794,28,5,0.0,2,0,1,86699.98,0,False,True,False,0.0,27.379310344827587,0.1724137931034483
807,47,9,167664.83,1,0,0,125440.11,1,False,False,False,83832.415,16.8125,0.1875
594,34,7,141525.55,1,0,0,9443.15,0,False,False,False,70762.775,16.97142857142857,0.2
652,33,3,124832.51,1,1,0,195877.06,0,False,True,False,62416.255,19.176470588235293,0.08823529411764706
729,34,9,132121.71,1,0,1,105409.31,0,False,False,False,66060.855,20.82857142857143,0.2571428571428571
625,39,2,0.0,2,1,0,100403.05,0,False,False,True,0.0,15.625,0.05
597,60,0,78539.84,1,0,1,48502.88,0,True,False,False,39269.92,9.78688524590164,0.0
657,38,5,123770.46,1,0,0,47019.66,1,True,False,False,61885.23,16.846153846153847,0.1282051282051282
633,43,5,0.0,2,1,1,48249.88,0,False,False,True,0.0,14.386363636363637,0.11363636363636363
663,49,7,116150.65,3,1,1,84358.71,1,True,False,True,29037.6625,13.26,0.14
535,47,0,160729.1,1,0,1,145986.35,0,False,False,True,80364.55,11.145833333333334,0.0
702,29,10,88378.6,1,1,0,88550.28,0,False,False,False,44189.3,23.4,0.3333333333333333
712,33,2,182888.08,1,1,0,3061.0,0,False,False,True,91444.04,20.941176470588236,0.058823529411764705
607,31,8,0.0,2,1,1,43196.5,0,False,False,True,0.0,18.96875,0.25
476,37,4,0.0,1,1,1,55775.84,1,False,False,True,0.0,12.526315789473685,0.10526315789473684
748,23,8,85600.08,1,0,0,134077.71,0,False,True,False,42800.04,31.166666666666668,0.3333333333333333
815,35,4,0.0,2,0,1,198490.33,0,False,False,True,0.0,22.63888888888889,0.1111111111111111
602,32,10,0.0,2,1,1,116052.92,0,False,False,True,0.0,18.242424242424242,0.30303030303030304
649,40,4,95001.33,1,0,1,123202.99,0,True,False,True,47500.665,15.829268292682928,0.0975609756097561
551,27,2,113873.22,1,1,1,85129.77,1,False,True,True,56936.61,19.678571428571427,0.07142857142857142
509,30,6,0.0,2,1,0,180598.86,0,False,False,True,0.0,16.419354838709676,0.1935483870967742
685,40,7,74896.92,1,1,0,198694.2,0,False,True,True,37448.46,16.70731707317073,0.17073170731707318
